"Simulation","Demand","OrderQuantity","NumberOfOrders","TotalCost"
425,14718.9232522169,670.630231245457,21.9478970175289,9657.07500882364
426,14794.4416388506,672.34843055045,22.0041290595986,9681.81709307493
427,14087.1308214263,656.079326350379,21.4716883395638,9447.54258442677
428,13762.4111464295,648.473668210385,21.2227756053844,9338.02104429934
429,13791.6059598841,649.161121436107,21.2452740998623,9347.92037630967
430,13947.5923574456,652.821882122355,21.3650809499542,9400.63536027088
431,14374.5863052377,662.739344694493,21.6896528330667,9543.44690507503
432,13928.2654737844,652.369424840466,21.3502732400288,9394.1199716577
433,14898.0421593602,674.698437673047,22.0810384721532,9715.65721511965
434,16086.6259891621,701.096129931021,22.9449647521872,10095.7843809845
435,14929.2174169232,675.403996577885,22.1041295173941,9725.81726918748
436,15413.4538085082,686.270108929087,22.4597481486709,9882.28937699701
437,15823.3623914261,695.335631103851,22.7564383063564,10012.8329713461
438,14080.8171215422,655.932286121005,21.4668761082216,9445.42520387999
439,15504.6382950764,688.297067772332,22.5260850598376,9911.47760112507
440,13684.9113926129,646.645228621819,21.1629356978003,9311.69149959317
441,16124.3650853863,701.918032141607,22.9718633045936,10107.6197584302
442,14395.8243937942,663.228754045804,21.7056698853559,9550.4944039081
443,15179.978077673,681.052630633778,22.2889941171606,9807.15764633854
444,14898.1109876024,674.699996208138,22.0810894787771,9715.67965802955
445,14904.3269306648,674.84073407933,22.0856954507917,9717.70628454534
446,15839.1762311368,695.683002717435,22.7678068448802,10017.8351254392
447,14246.3756155793,659.777153746204,21.5927082874703,9500.79133021615
448,14865.721756736,673.966181999617,22.057073713447,9705.11272735558
449,15383.4801487951,685.602509544978,22.4378994163904,9872.67594032973
450,15161.2482856748,680.632343344928,22.275239244679,9801.10550591286
451,14803.7225142532,672.559286764467,22.011029816376,9684.85342430688
452,15666.8856093985,691.889013900421,22.643639795751,9963.20165514825
453,15070.9761248121,678.60302997908,22.2088252763575,9771.88337664802
454,14132.4792618437,657.134482736559,21.5062207708088,9462.73684528116
455,15500.7895558355,688.211634022098,22.5232890430007,9910.24735441926
456,16408.5430139311,708.076369702212,23.1734085700838,10196.2997472744
457,14932.4099269102,675.476207912776,22.1064928001704,9726.85711300948
458,14729.231390953,670.865022038733,21.9555810887135,9660.45599819584
459,14967.2513752014,676.263784837775,22.1322680746416,9738.19822725313
460,16107.7012576528,701.555237121736,22.95999004118,10102.3955163361
461,14854.5731782428,673.713413593475,22.0488012833394,9701.4728602077
462,14133.8578876039,657.16653372806,21.5072697135436,9463.19837982163
463,14804.8291310762,672.584424059417,22.0118524923918,9685.215401554
464,15608.3143701347,690.594477102698,22.6012730881044,9944.5603145224
465,16042.4483176751,700.132779077179,22.9134369895094,10081.9121470478
466,15555.0044104339,689.414111604066,22.5626429001314,9927.56304157818
467,14819.0345130536,672.907022246109,22.02241026344,9689.86081812879
468,14813.5071768819,672.781517176088,22.0183028199996,9688.05354406775
469,13768.8837074192,648.626141119724,21.2277656334509,9340.21665542121
470,15073.1011523025,678.65087022497,22.2103909589121,9772.57227658045
471,14783.4310694069,672.098190877285,21.9959393881275,9678.21363970451
472,16388.1825068819,707.636925549696,23.1590267765514,10189.9717547991
473,14272.4020183855,660.379544887998,21.612422929917,9509.46576777532
474,15721.4769585356,693.093410459455,22.6830564557146,9980.54497556528
475,14461.6538499771,664.743435119414,21.755241324616,9572.3058242753
476,14462.5116603541,664.76314984354,21.7558865345621,9572.58971647714
477,14051.6236953798,655.251969221359,21.4446111654994,9435.62863480365
478,14872.4244717507,674.118105044755,22.0620457460689,9707.30042045739
479,15198.94471671,681.477968511768,22.3029142818834,9813.28251529909
480,15702.9630930118,692.685191478649,22.6696965464085,9974.66661885614
481,16505.8859334702,710.173579861982,23.2420444825307,10226.499561163
482,13320.2571035957,637.971656881868,20.8790734821973,9186.79209563286
483,13841.9677147243,650.345286807517,21.2840286468027,9364.97236731072
484,14532.1396383036,666.361488277763,21.8081925410522,9595.60507463138
485,15091.4721462658,679.064311590247,22.2239217827899,9778.52583566357
486,14957.5421324158,676.044403525988,22.1250883143223,9735.03913453802
487,14999.4810970696,676.99150895848,22.1560845277743,9748.67746061141
488,13939.7281761566,652.637813411325,21.3590568761162,9397.98476930711
489,14360.4504767698,662.413399007972,21.6789855070504,9538.75328440849
490,16637.5410403266,713.000216968378,23.3345525630668,10267.203126047
491,14391.4136070344,663.127141834881,21.7023443908708,9549.03118720271
492,14382.2891536781,662.916890471153,21.6954634289921,9546.00356577056
493,13318.6419788981,637.932977618235,20.877807616443,9186.23511446875
494,14430.9396706144,664.037157326602,21.7321267513298,9562.13541804408
495,15525.2509290664,688.754443641129,22.5410537418699,9918.0638174275
496,14525.7969167426,666.216001263102,21.8034344554958,9593.51078930341
497,15337.2717792394,684.572041113866,22.404174956202,9857.83718638428
498,15737.7552325874,693.452137534168,22.6947966279965,9985.71064840524
499,15623.4120893875,690.928397697575,22.6122014111019,9949.36877386497
500,15739.5348546718,693.491344115013,22.6960797538974,9986.27522348551
501,14553.49741427,666.850930789679,21.8242139919275,9602.65377990973
502,16223.7137194871,704.077112008844,23.0425239547957,10138.7104765187
503,14149.4608572199,657.529170578785,21.519137842607,9468.42035354078
504,14538.2602084296,666.501750110184,21.8127862470372,9597.6255751415
505,15849.7461981608,695.91508914711,22.7754024094889,10021.1771719467
506,14979.493386297,676.540292908716,22.1413174400805,9742.17994576048
507,16251.5177761013,704.680174820984,23.0622605215619,10147.3945734547
508,16459.015039769,709.164541424384,23.2090214306407,10211.9694129965
509,13799.4616253644,649.345975321717,21.2513238701872,9350.58227375756
510,14140.749797134,657.326736901884,21.5125127326819,9465.50530688359
511,14592.4882118859,667.743675563922,21.8534278135428,9615.50858303965
512,14500.1343217452,665.627293130134,21.7841643084644,9585.03265839913
513,14188.0498612229,658.425180173883,21.5484618274714,9481.32289929566
514,14918.2279779677,675.15536757372,22.0959925588368,9722.23700947489
515,15779.2517876369,694.365765740679,22.7246972217951,9998.86690212782
516,16226.9170133439,704.146616949468,23.0447986580448,10139.711346806
517,13299.5394176191,637.475328445472,20.8628300173608,9179.64496862678
518,14749.9850828097,671.337484455279,21.9710435129029,9667.25946091664
519,14348.7555781513,662.143615301621,21.6701562116779,9534.86839674081
520,14917.6290385072,675.141814321914,22.0955489973465,9722.041842534
521,15184.6923961515,681.158376762789,22.2924549035378,9808.6803914704
522,13745.2539665901,648.069326157941,21.209542577919,9332.19851547936
523,13241.4716361977,636.082149182365,20.8172350901822,9159.58319395312
524,13804.7789341173,649.471068557931,21.2554178352687,9352.38361737621
525,15301.1383333182,683.765166246673,22.377768111981,9846.21818161187
526,15165.2933761869,680.723135149596,22.2782106162062,9802.41290864244
527,15273.9309685986,683.156985536448,22.3578639931564,9837.46037435683
528,15404.7763545638,686.076903948167,22.4534250692801,9879.50722366842
529,15142.4277488818,680.209758211511,22.2614091698656,9795.02027649331
530,15527.6817569282,688.808361512365,22.5428183287951,9918.84023522394
531,14686.6961050082,669.895655462444,21.923856327848,9646.49711145615
532,15135.668496259,680.057925886456,22.2564401062301,9792.83388975311
533,15979.1411323765,698.749969071921,22.8681815236428,10061.9997125192
534,14669.0880165898,669.493961567509,21.9107099670392,9640.71271603468
535,16119.1606883369,701.804745220801,22.9681557414741,10105.9884287141
536,16303.6417306675,705.809341398647,23.0992150066474,10163.6545595327
537,14722.500790828,670.711726959393,21.9505641530543,9658.24854777958
538,14260.360473833,660.100907023366,21.6033038617356,9505.45338015006
539,14127.0106299288,657.007329805315,21.5020593972901,9460.90584200209
540,14176.1023037155,658.147896643328,21.5393870830798,9477.33001410952
541,14976.744626441,676.478217010962,22.1392858629154,9741.28605232031
542,16478.7159404373,709.588837997069,23.2229074895698,10218.0792812843
543,14940.9972384598,675.670405884168,22.1128483774693,9729.65356540927
544,16140.0654966877,702.25968072602,22.9830445057041,10112.5394924822
545,14124.5003367157,656.948953924437,21.5001489116312,9460.06522881481
546,15212.0810560144,681.772402999002,22.3125503307248,9817.52237435227
547,13911.3247159247,651.97257036622,21.3372852604989,9388.40526394655
548,16758.5593286691,715.5886248575,23.4192645697887,10304.4763043275
549,15183.5428204037,681.132592325012,22.2916110482622,9808.30909535776
550,14816.8745262769,672.857979835955,22.02080523722,9689.15460700729
551,13926.2057007397,652.321185456069,21.3486944947269,9393.42532412361
552,13841.7651265612,650.340527633822,21.2838728918258,9364.90383516519
553,15627.3055366067,691.01448401676,22.6150187847982,9950.60841757627
554,13626.8109727891,645.271076449748,21.11796339573,9291.90369749879
555,16089.483662851,701.158399595004,22.9470026632277,10096.6810629941
556,14301.5570045689,661.053696419943,21.6344860970019,9519.173555564
557,15287.0400066568,683.450086404806,22.3674563962266,9841.68102928446
558,15395.149757323,685.862502450886,22.4464082849105,9876.41984032668
559,14565.7622596254,667.131913775492,21.8334064955663,9606.69920820813
560,15932.4505404689,697.728356863804,22.8347470526827,10047.2885210096
561,13349.702676119,638.676413436006,20.9021382272428,9196.94058673265
562,15370.0758366148,685.303746609623,22.4281217090298,9868.37375157585
563,14587.6017304175,667.631814374329,21.8497702121764,9613.89851017397
564,15950.5443026412,698.124434364429,22.8477095450219,10052.9920273287
565,15440.9155733657,686.881191637326,22.4797472421089,9891.08897305271
566,16519.4719552753,710.46579235944,23.2516077943943,10230.7074197547
567,15739.4997912434,693.490571659364,22.6960544735055,9986.26410011864
568,15114.2914901967,679.57751333043,22.2407174953826,9785.91594496327
569,15404.3582638581,686.067593714612,22.4531203703318,9879.37315621821
570,14723.6437335222,670.737760909791,21.9514161742601,9658.62343688773
571,15244.6156169349,682.501077307589,22.3363978809728,9828.01529042867
572,13861.0879742774,650.794300741926,21.2987236650279,9371.43817164801
573,16165.5626031011,702.814156275491,23.0011909389664,10120.5239317561
574,13693.1153459001,646.839027816386,21.1692782238661,9314.48220952852
575,14910.7608262586,674.986375803276,22.0904619126776,9719.80352657266
576,15340.93527774,684.653795464502,22.4068505562465,9859.01444971864
577,15391.8307646615,685.788567022616,22.443988577246,9875.35516955696
578,13928.5573240649,652.376259614721,21.350496923801,9394.21839246222
579,14814.6012541398,672.806361424515,22.0191159054638,9688.41130145854
580,16277.4078139787,705.241259364203,23.0806232588453,10155.4741843682
581,15303.8928492376,683.826709254267,22.3797822491124,9847.10440143544
582,14675.3264940555,669.636307719994,21.9153685737601,9642.76250181117
583,15436.3164687275,686.778889676987,22.4763991741035,9889.61582397707
584,16254.1181917788,704.736550768693,23.0641055498677,10148.2063865055
585,13389.1019837517,639.618190166713,20.9329599901809,9210.50216704013
586,15413.9336329468,686.280790714776,22.4600977347666,9882.44319479503
587,14792.9895426806,672.315433767677,22.0030491636644,9681.34193913345
588,15049.4082824611,678.117287239501,22.1929282229696,9764.88867717771
589,14279.5276855869,660.544375414079,21.6178173898391,9511.83932874598
590,14666.3086444546,669.430533633772,21.9086341413853,9639.79935326793
591,13726.4178962783,647.625127097894,21.1950051379082,9325.80204544464
592,15611.9136394857,690.674097832311,22.6038788604986,9945.70685370233
593,14956.2951048284,676.016221652788,22.1241659974695,9734.63331534336
594,14449.0685513645,664.454124816214,21.7457729762173,9568.13975344455
595,14823.9307140429,673.018177056287,22.0260480614079,9691.46144831501
596,16313.5616808354,706.024033731887,23.1062412912568,10166.7461269461
597,13727.7683037708,647.656983035765,21.1960476970766,9326.26077121435
598,14123.4071808718,656.923531393491,21.4993169005723,9459.69914415905
599,13605.3420411086,644.762566637529,21.101321238392,9284.58115223645
600,15196.6449962752,681.426410090964,22.3012269134779,9812.54007362007
601,14361.3650742474,662.434492762148,21.6796758489506,9539.05703465659
602,13582.9755432297,644.232370306228,21.0839693397791,9276.94632095625
603,16181.1629383042,703.153195017131,23.0122867292241,10125.4060845526
604,14232.4316474781,659.454188840133,21.582138514444,9496.14063282665
605,14757.114572784,671.4997121688,21.976352789671,9669.59554134297
606,13495.3618451488,642.151274447668,21.0158608760163,9246.9785687468
607,14094.0595274005,656.240651586844,21.4769680807184,9449.86566918332
608,14666.4110812275,669.432871445969,21.9087106516717,9639.83301777876
609,15661.3667272986,691.767139392245,22.639651170852,9961.4466612116
610,14994.6334217819,676.8821018992,22.1525039289853,9747.10199805101
611,14874.5497932949,674.166270213599,22.063622062525,9707.99399929341
612,15043.6241853439,677.986960825376,22.1886629899635,9763.01197573468
613,13768.759014447,648.62320408907,21.2276695123541,9340.17436215922
614,16315.4409738728,706.064698938526,23.1075721508254,10167.331705539
615,14371.3360087426,662.664413147941,21.6872005250329,9542.3678901724
616,15470.2937946791,687.53431827017,22.5011223201225,9900.49400197217
617,16165.4157774513,702.810964571058,23.001086483216,10120.4779712191
618,15475.1401913896,687.642002105723,22.5046465224652,9902.04465010355
619,15035.9847898987,677.814792701686,22.183028390347,9760.53275332849
620,14638.6203729359,668.798332310897,21.8879438923765,9630.69564896129
621,13911.9970724251,651.988325604278,21.3378008870499,9388.63213950178
622,14137.5670782357,657.252759113372,21.5100916385762,9464.44002610304
623,13120.054391403,633.159164804841,20.7215738485709,9117.49223328045
624,15425.1704921594,686.530896601965,22.4682830277668,9886.04472164284
625,14683.47263675,669.822136389267,21.9214502463333,9645.43843619605
626,14379.4389430636,662.851200464937,21.6933135716999,9545.05762912152
627,16163.4401828537,702.76801753056,22.9996809468507,10119.8595345272
628,16395.7887741673,707.801124790932,23.1644005638027,10192.3362225313
629,14395.50882557,663.221484752358,21.7054319809094,9550.38972601704
630,15486.6552774125,687.897792345795,22.5130178490639,9905.72803168378
631,15564.1794666664,689.617405568922,22.5692961647716,9930.490476346
632,14543.1147029511,666.613067735681,21.8164260600988,9599.22782091864
633,14570.1996409251,667.233474420916,21.8367336164757,9608.16241145526
634,14469.2939527163,664.919004068003,21.7609872242973,9574.83401863502
635,13778.7257697571,648.857920079454,21.2353511352221,9343.55427432093
636,14582.5111626695,667.515364720933,21.8459558137153,9612.22090500808
637,14835.1035532159,673.271756997462,22.0343470508475,9695.11300156817
638,13737.5042702058,647.886606873121,21.2035626674038,9329.56735631531
639,16119.3181182894,701.808172352341,22.9682679018402,10106.0377793417
640,14985.9943939429,676.68708405026,22.146121519337,9744.29373941601
641,14601.1974703764,667.942910991129,21.8599482532278,9618.37757484624
642,13344.3963330553,638.549467757803,20.8979836439497,9195.11256952511
643,15037.7950589652,677.855594468229,22.1843637224271,9761.12029910521
644,13521.2597363149,642.767130430221,21.0360161498376,9255.84689206187
645,14557.1537721598,666.934693858722,21.8269553319165,9603.85996880444
646,13528.4655612824,642.938381198242,21.0416207165444,9258.31290226711
647,15150.9944593273,680.402142574335,22.2677053925826,9797.79061290339
648,14091.6029275042,656.183457629248,21.475096276301,9449.0420757168
649,14300.8282634327,661.036854096509,21.6339348930534,9518.9310259666
650,15686.8762202895,692.330290711056,22.6580815988541,9969.55604486751
651,15339.9136743125,684.630998423023,22.406104470359,9858.68617212476
652,14973.0654197717,676.395119695221,22.1365663112982,9740.08945029118
653,15727.4689902265,693.225479463169,22.6873787189786,9982.44677031012
654,15240.4288553932,682.407350320402,22.3333304487965,9826.66562104212
655,16579.3849035674,711.752988051742,23.2937341772875,10249.2430329758
656,14913.855045131,675.056407305549,22.0927538554279,9720.81198079409
657,15819.4534093579,695.249738460926,22.753627271227,10011.5961165886
658,14203.8010851138,658.790562306735,21.5604198022807,9486.58440511025
659,14385.888710905,662.999841684277,21.6981781991972,9547.19806395018
660,13626.1252495963,645.254840711129,21.1174320437163,9291.66990273772
661,14133.205849494,657.151375009386,21.5067736094932,9462.98009415608
662,15949.3083176621,698.097385458086,22.8468243111902,10052.6025237601
663,14655.083240846,669.174298000058,21.9002482382321,9636.10955801147
664,16077.4373249327,700.895868380123,22.9384107543537,10092.9006182947
665,14901.9966778222,674.787977250627,22.0839688616552,9716.94658576867
666,15986.3684392137,698.907972479921,22.8733525280725,10064.2749580314
667,14360.3389531282,662.410826843602,21.6789013270743,9538.71624523029
668,14810.1153420134,672.704489736254,22.0157819190712,9686.94434829668
669,14467.9992791372,664.889255835435,21.7600136446153,9574.4056438305
670,13827.2937187686,650.000477107651,21.2727439528919,9360.00710481131
671,14038.2139902094,654.939235675764,21.4343762375525,9431.12526912705
672,14183.4942772741,658.319466197259,21.5450020932909,9479.80061714425
673,13993.7839477142,653.901994663244,21.400430128556,9416.18898985768
674,15498.1805367287,688.153713366252,22.5213934557092,9909.41329649302
675,14852.0744195501,673.656746968941,22.0469467371562,9700.65686035073
676,13919.1548192768,652.156028511236,21.3432893521692,9391.04706275811
677,15785.2226985386,694.497128165712,22.7289963606188,10000.7585221293
678,14570.2525763204,667.234686491029,21.8367732842923,9608.17986527971
679,14165.8616747096,657.910135156042,21.5316057889118,9473.9062466841
680,15143.2675955359,680.22862122542,22.2620265055233,9795.29190403816
681,14795.0638480382,672.362568857263,22.0045917683723,9682.0206848142
682,15338.5246036946,684.60000014642,22.405089980155,9858.23979668831
683,15218.3883646141,681.913728196197,22.3171755243437,9819.55745836823
684,15728.3712987585,693.245364860197,22.6880295145289,9982.73312018978
685,14841.2347853138,673.410871512553,22.0388998947682,9697.11625173939
686,15753.7931610171,693.805386682163,22.7063575224648,9990.79743905382
687,15029.2331495087,677.662595393138,22.1780473818091,9758.3411108286
688,15751.0231383167,693.744387404021,22.7043611801411,9989.91904894001
689,15555.3208624122,689.421124306944,22.5628724069771,9927.66402454495
690,15216.4819630925,681.871015352277,22.3157776478168,9818.94239305609
691,16093.5113435968,701.246154713799,22.9498746416158,10097.9447350948
692,13928.3185996568,652.370668988042,21.3503139576499,9394.13788739689
693,15204.8418799286,681.61016172402,22.3072406101905,9815.18609865485
694,15362.4588516315,685.133916864277,22.4225636382774,9865.92820184382
695,14464.0032206893,664.797428406639,21.7570083797648,9573.08332807606
696,14750.4780443177,671.348702790823,21.9714106588713,9667.4210050456
697,15002.8914093851,677.068465616786,22.1586031121948,9749.78563712371
698,14575.4152819584,667.352887232418,21.8406416767059,9609.88195694871
699,14738.667936927,671.079888345966,21.9626130850887,9663.55007481047
700,15353.3878647493,684.931613482568,22.415942792718,9863.01503147246
701,15153.5100313162,680.458624955802,22.2695539090279,9798.6039596679
702,15239.543576191,682.387530358644,22.3326817947296,9826.38021342276
703,15312.1310710205,684.010739384878,22.3858050602984,9849.75443683677
704,15912.8128619289,697.298227985924,22.8206701570022,10041.0946760391
705,16234.894653944,704.319685666381,23.0504627150718,10142.2035341137
706,15685.5984070154,692.302092416088,22.6571587444921,9969.1499891841
707,15276.132073917,683.206208143553,22.3594749166963,9838.16918030678
708,14835.8315630035,673.288276670726,22.0348876953029,9695.35088499586
709,13346.0671345743,638.589441703645,20.8992918814463,9195.68819418444
710,14450.8782092209,664.495732907175,21.7471346971608,9568.73891030703
711,16572.9173307986,711.614148034508,23.2891903239604,10247.2437371198
712,14391.1403587762,663.120846445793,21.7021383597123,9548.94053354642
713,15145.1158621372,680.270131577088,22.2633850276887,9795.88965344656
714,13619.4269183246,645.096224096333,21.1122409488647,9289.38582224383
715,15181.0969526289,681.077729425891,22.2898155331341,9807.51906915592
716,14104.8010167525,656.490673785801,21.4851506349876,9453.46599095505
717,15780.3778681629,694.390541864326,22.7255080776232,9999.22367850025
718,15404.1143717829,686.062162556089,22.4529426231453,9879.29494749581
719,14746.8452537875,671.266026897361,21.9687048992312,9666.23047149187
720,14993.2010437872,676.849771211841,22.1514458325711,9746.63643589089
721,15181.6403048892,681.089917662141,22.2902144213212,9807.69457985809
722,15152.1913846318,680.429017838646,22.2685849477174,9798.17761693608
723,15853.4270366276,695.995891729929,22.7780468606262,10022.3407297933
724,14517.5613368025,666.027165510873,21.797251056069,9590.79082401346
725,14840.1990732659,673.387373754521,22.0381308763234,9696.7778838237
726,13894.221569787,651.57166658113,21.3241647579484,9382.63224613279
727,16563.7790161747,711.417928750291,23.2827686044846,10244.4181799887
728,15365.6449531584,685.204959910278,22.42488868611,9866.95122229819
729,14782.1467117816,672.068994925777,21.9949838831861,9677.79321776654
730,15651.1982437312,691.542530617461,22.6323003297521,9958.21229299119
731,14584.504963879,667.560996320742,21.8474492132725,9612.87800042929
732,14676.5704425195,669.664687834804,21.916297378577,9643.17117569754
733,14878.7199535723,674.260766608882,22.0667146753964,9709.35474817116
734,14263.15628674,660.165611809454,21.6054214754476,9506.38512962655
735,14751.1725095347,671.364506433298,21.9719278695594,9667.6485776228
736,14286.5527451546,660.706838434443,21.6231343677429,9514.17879763144
737,15139.3262576442,680.140093974261,22.2591292467124,9794.0171108914
738,14494.050461411,665.48763904875,21.779593806023,9583.02163847606
739,14845.9137846805,673.517016279894,22.0423737275125,9698.64473726799
740,15039.0335219081,677.883506846594,22.1852772194847,9761.52223758211
741,15477.1868413983,687.687472296353,22.5061346394988,9902.69942122347
742,16372.6618321074,707.301756891851,23.148057632509,10185.1453287733
743,15408.9061721626,686.168861821216,22.4564346030868,9880.83141779185
744,14923.1228368263,675.266121920649,22.0996172507229,9723.83187298771
745,14606.5130573123,668.064482641848,21.8639269663777,9620.1282076244
746,13945.3218642867,652.768744379885,21.3633418945853,9399.87017634394
747,15690.9254224421,692.419639371331,22.6610057402306,9970.8426663243
748,14445.5969968657,664.37429870137,21.7431604821289,9566.99025671822
749,14171.6272982436,658.044008910421,21.5359871168932,9475.83402987153
750,15237.8041243173,682.348585181836,22.3314072238556,9825.81940255745
751,14892.7118231531,674.577727547527,22.0770879544105,9713.9189883125
752,14780.2344975526,672.025524220539,21.9935612039375,9677.16723925413
753,13880.1606519705,651.24188884987,21.3133720198553,9377.88344408723
754,15888.7179908868,696.77010932649,22.8033863367719,10033.4897812406
755,15934.7752165868,697.779257258912,22.8364128781692,10048.0214854614
756,15412.5466696679,686.24991387605,22.4590872188463,9881.99856805374
757,16235.0147716189,704.322291207062,23.0505479867682,10142.2410537798
758,15068.6235179353,678.550062358467,22.2070917885713,9771.12064246666
759,14573.9344317629,667.319035771438,21.8395304952077,9609.39376650005
760,14766.3742528613,671.710352725076,21.9832464885427,9672.62876709994
761,15506.4374807929,688.33700219614,22.5273920061243,9912.05265715956
762,14650.0640071931,669.059695179925,21.8964975961575,9634.45927645012
763,14308.0360519485,661.203418259294,21.6393860903143,9521.32955133607
764,14515.4700451961,665.979141745839,21.795682680308,9590.10001023779
765,13220.1299524879,635.569345786703,20.8004524449242,9152.1988275476
766,14610.7620314126,668.161644111128,21.8671067999566,9621.52733359056
767,14637.0024577457,668.761372263404,21.8867342894031,9630.16342396519
768,14714.7690017024,670.535585704487,21.9447995235668,9655.71211225701
769,16504.2315689942,710.137989062776,23.2408796926582,10225.9870536368
770,15582.8076628186,690.029970818467,22.5827983157534,9936.4314193587
771,15213.483621664,681.803832227244,22.3135789248444,9817.97495550193
772,16626.7206307351,712.768325414013,23.326963387546,10263.863888241
773,13064.8954128223,631.826807139082,20.6779694454249,9098.30628939487
774,14550.2525558611,666.776636527086,21.8217792267681,9601.58321288401
775,15406.4772957309,686.114779978217,22.4546646498711,9880.0526388148
776,15035.7770635001,677.810110586322,22.1828751573119,9760.46533083013
777,13715.0673125833,647.357306329146,21.1862400848689,9321.94542424102
778,14518.3668204376,666.045591353571,21.7978573973182,9591.05688515571
779,14259.0318901347,660.070156775355,21.6022974887918,9505.01057631675
780,15436.8775957685,686.791372139271,22.4768076915185,9889.79557153681
781,14534.400442669,666.41332006165,21.8098888559497,9596.35145275281
782,14022.2032845394,654.565647372694,21.422149697012,9425.74559442604
783,15235.1777310642,682.289777762588,22.3294826151793,9824.97257523007
784,15102.3971970917,679.310061819796,22.231964526823,9782.0646410036
785,14914.2031501164,675.064285516435,22.0930116880747,9720.92542709476
786,15903.1154886683,697.085726145404,22.8137155764269,10038.0346550608
787,13786.387974337,649.03830644302,21.2412546955691,9346.15183941496
788,13454.3029851166,641.173675857465,20.9838667614102,9232.90115368398
789,15622.2026382927,690.901653866412,22.6113261574465,9948.9836624764
790,14603.3915600657,667.993043584001,21.8615922730479,9619.10021387534
791,15664.7138405714,691.841056884552,22.6420702915662,9962.51107371333
792,15733.0336717305,693.348106809905,22.6913919821865,9984.21260511234
793,15048.7547388026,678.102562946699,22.1924463364482,9764.67664723483
794,13906.6386026823,651.862750740737,21.3336911594958,9386.82386042238
795,14913.0873142177,675.039031918454,22.0921852056982,9720.56177506648
796,16515.9996350939,710.391120030776,23.2491639737534,10229.6321384473
797,15970.3955648379,698.558725652983,22.8619226678607,10059.2458116308
798,14388.7128361162,663.064915927398,21.7003079042289,9548.13513360761
799,15565.2076738476,689.640184072339,22.5700416439406,9930.81848698778
800,15160.202649574,680.608872138633,22.2744710951785,9800.76752033743
801,15865.7087917247,696.265435696494,22.7868683095748,10026.2221651212
802,14029.967185691,654.746834194777,21.428079454474,9428.35468618667
803,13240.9592639863,636.069842616965,20.8168323300934,9159.4059794627
804,14980.9719514837,676.573681342282,22.1424101537062,9742.6607394798
805,16661.2864466071,713.508839138012,23.3511983772136,10274.5272847807
806,15501.1925408697,688.220579921901,22.5235818182432,9910.37617545119
807,15068.4832862429,678.5469049898,22.2069884564125,9771.07517633731
808,15005.6428302979,677.130547443241,22.160634883417,9750.67961594308
809,13821.5854917213,649.866295706119,21.2683525565876,9358.07489153332
810,14164.2651037581,657.873059076982,21.5303923885119,9473.37235082688
811,14144.2961109508,657.409156133183,21.5152100925186,9466.69214451301
812,15593.5294092525,690.267317322363,22.5905660284508,9939.8492109802
813,14708.315083917,670.388520754837,21.9399864832946,9653.59437575965
814,15461.9339329626,687.348527838435,22.4950418990305,9897.81861822345
815,14805.3182974399,672.595535391503,22.0122161364364,9685.37540483483
816,14709.6638200792,670.419256972936,21.9409923970502,9654.03697755617
817,15138.2708901363,680.11638717811,22.2583533870532,9793.67573283409
818,14275.3528717903,660.447808850473,21.6146570258699,9510.44876941479
819,13812.9379944242,649.662969059019,21.2616982224352,9355.14698616069
820,15523.686783883,688.719747311709,22.5399182243239,9917.56418999557
821,14237.8892383345,659.580614326925,21.5862760806936,9497.96116090645
822,14561.6717050479,667.038180117417,21.830342158952,9605.35017181484
823,15269.4171346829,683.056033031526,22.3545600891839,9836.00665744745
824,15760.2040607727,693.94654194918,22.7109771546737,9992.83007606231
825,14643.6879687063,668.914084484726,21.8917321497074,9632.36248122564
826,14353.4550343613,662.252037890309,21.6737045915118,9536.42968294283
827,14749.4072532926,671.32433453744,21.9706131514737,9667.07010199378
828,16607.6952595622,712.360410777504,23.3136134578784,10257.9899183313
829,16827.6533777869,717.062291051507,23.467491719737,10325.696673913
830,15605.9655953051,690.54251405969,22.5995724775261,9943.81204628552
831,14007.0493140868,654.211853313871,21.4105709689223,9420.65095702278
832,15015.1641049931,677.34533729813,22.167664377653,9753.7725916302
833,15544.5020391669,689.1813343892,22.5550247279165,9924.21104774387
834,15266.6753908218,682.994706274623,22.3525530294275,9835.12355165134
835,15566.6900280283,689.673022248719,22.5711163491247,9931.29135699822
836,15209.1210317591,681.706068885252,22.310379393614,9816.5671625689
837,14234.6021527718,659.504471654661,21.5837841357739,9496.86470578382
838,14505.9940671241,665.761724379327,21.7885671944384,9586.96919830759
839,13801.3989531738,649.391555041006,21.2528155718045,9351.23862209223
840,14994.5847537922,676.881003422548,22.1524679788239,9747.08617998359
841,14370.4288397395,662.643497982148,21.6865160278485,9542.06671159814
842,16204.8004035673,703.666591680537,23.0290887689667,10132.7989892725
843,14697.2709552519,670.13678413921,21.9317478209027,9649.96936640091
844,14863.9890033361,673.926902019252,22.0557881853357,9704.54709531247
845,14973.5649296347,676.406402055401,22.1369355525531,9740.25191636056
846,15115.4774288888,679.604174221575,22.241590034673,9786.29986202341
847,16256.0864279306,704.779218336074,23.0655019401818,10148.8207988597
848,14983.8976130936,676.6397427377,22.1445721654901,9743.61202411926
849,14380.9731597099,662.886561011443,21.6944708273572,9545.56682130097
850,15236.1824279589,682.312274470867,22.3302188719594,9825.29652802132
